word,count,independent,bind,len,compound_entropy,spe,rsr
京都,2,2,0.5,2,-1.0,-1.0,-1.0
亲爱的,2,2,0.0,3,-1.0,-1.0,-1.0
人一,2,2,0.5,2,1.0,-1.0,-1.0
人从,2,2,0.5,2,1.0,-1.0,-1.0
人传,2,2,0.5,2,1.0,-1.0,-1.0
人体,2,2,0.5,2,1.0,-1.0,-1.0
人你,2,2,0.5,2,1.0,-1.0,-1.0
人到中年,2,2,0.0,4,-1.0,-1.0,-1.0
人在吞噬,2,2,0.0,4,-1.0,-1.0,-1.0
人在大唐,2,2,1.0,4,-1.0,-1.0,-1.0
人在封神,2,2,0.0,4,-1.0,-1.0,-1.0
人在异界,2,2,0.5,4,-1.0,-1.0,-1.0
人在洪,2,2,0.5,3,-1.0,-1.0,-1.0
人在海贼,2,2,1.0,4,-1.0,-1.0,-1.0
人在火影,2,2,0.0,4,-1.0,-1.0,-1.0
人在神,2,2,0.5,3,-1.0,-1.0,-1.0
人在秦时,2,2,0.0,4,-1.0,-1.0,-1.0
人在美,2,2,0.5,3,-1.0,-1.0,-1.0
人大,2,2,0.5,2,1.0,-1.0,-1.0
人女,2,2,0.5,2,1.0,-1.0,-1.0
人就,2,2,0.5,2,1.0,-1.0,-1.0
人当,2,2,0.5,2,1.0,-1.0,-1.0
人有,2,2,0.5,2,1.0,-1.0,-1.0
人杀,2,2,1.0,2,1.0,-1.0,-1.0
人深,2,2,0.5,2,1.0,-1.0,-1.0
人生路,2,2,0.5,3,-1.0,-1.0,-1.0
人的悠闲,2,2,0.5,4,1.0,-1.0,-1.0
人竟是,2,2,0.5,3,1.0,-1.0,-1.0
人类的,2,2,0.5,3,1.0,-1.0,-1.0
人过于,2,2,0.5,3,1.0,-1.0,-1.0
人间立,2,2,0.5,3,1.0,-1.0,-1.0
亿年,2,2,0.5,2,-1.0,-1.0,-1.0
什么年代了,2,2,0.0,5,-1.0,-1.0,-1.0
什么意思,2,2,0.5,4,-1.0,-1.0,-1.0
今天不上班,2,2,0.5,5,-1.0,-1.0,-1.0
今来,2,2,0.5,2,1.0,-1.0,-1.0
从一人之下开始,2,2,0.5,7,-1.0,-1.0,-1.0
从一人开始,2,2,0.5,5,-1.0,-1.0,-1.0
从三国开始,2,2,0.0,5,-1.0,-1.0,-1.0
从下乡,2,2,0.5,3,-1.0,-1.0,-1.0
从不,2,2,0.5,2,1.0,-1.0,-1.0
从东,2,2,1.0,2,1.0,-1.0,-1.0
从两界,2,2,0.5,3,-1.0,-1.0,-1.0
从中,2,2,1.0,2,1.0,-1.0,-1.0
从九龙夺嫡开始,2,2,0.0,7,-1.0,-1.0,-1.0
从书,2,2,1.0,2,1.0,-1.0,-1.0
从仙,2,2,0.5,2,-1.0,-1.0,-1.0
从代,2,2,1.0,2,1.0,-1.0,-1.0
从八,2,2,0.5,2,-1.0,-1.0,-1.0
从养殖,2,2,0.5,3,-1.0,-1.0,-1.0
从养生,2,2,1.0,3,1.0,-1.0,-1.0
从冒,2,2,0.5,2,-1.0,-1.0,-1.0
从军,2,2,0.5,2,-1.0,-1.0,-1.0
从决,2,2,0.5,2,-1.0,-1.0,-1.0
从分手,2,2,0.5,3,-1.0,-1.0,-1.0
从刷,2,2,0.5,2,-1.0,-1.0,-1.0
从前,2,2,0.5,2,-1.0,-1.0,-1.0
从加点开始,2,2,0.5,5,-1.0,-1.0,-1.0
从北,2,2,0.5,2,1.0,-1.0,-1.0
从十,2,2,0.5,2,-1.0,-1.0,-1.0
从升级,2,2,1.0,3,1.0,-1.0,-1.0
从只狼归来的,2,2,0.5,6,-1.0,-1.0,-1.0
从合,2,2,0.5,2,-1.0,-1.0,-1.0
从吞噬开始,2,2,1.0,5,-1.0,-1.0,-1.0
从囚徒到,2,2,0.5,4,-1.0,-1.0,-1.0
从国,2,2,0.5,2,-1.0,-1.0,-1.0
从大学,2,2,0.5,3,-1.0,-1.0,-1.0
从天师,2,2,0.5,3,-1.0,-1.0,-1.0
从奇,2,2,1.0,2,1.0,-1.0,-1.0
从婴儿开始,2,2,0.5,5,-1.0,-1.0,-1.0
从封神,2,2,0.5,3,-1.0,-1.0,-1.0
从山寨,2,2,0.5,3,-1.0,-1.0,-1.0
从巫,2,2,0.5,2,-1.0,-1.0,-1.0
从废,2,2,0.5,2,-1.0,-1.0,-1.0
从开,2,2,0.5,2,-1.0,-1.0,-1.0
从当爷爷开始,2,2,0.0,6,-1.0,-1.0,-1.0
从忍界开始,2,2,0.5,5,-1.0,-1.0,-1.0
从恋综开始,2,2,1.0,5,-1.0,-1.0,-1.0
从战场捡属性开,2,2,0.5,7,-1.0,-1.0,-1.0
从战锤,2,2,0.5,3,-1.0,-1.0,-1.0
从截胡,2,2,0.5,3,-1.0,-1.0,-1.0
从打造,2,2,0.5,3,-1.0,-1.0,-1.0
从折纸,2,2,0.5,3,-1.0,-1.0,-1.0
从抽卡,2,2,0.5,3,-1.0,-1.0,-1.0
从拉,2,2,1.0,2,1.0,-1.0,-1.0
从挖,2,2,0.5,2,1.0,-1.0,-1.0
从捡到,2,2,1.0,3,1.0,-1.0,-1.0
从掌,2,2,0.5,2,-1.0,-1.0,-1.0
从掠夺,2,2,1.0,3,1.0,-1.0,-1.0
从摆,2,2,1.0,2,1.0,-1.0,-1.0
从摸尸,2,2,0.5,3,-1.0,-1.0,-1.0
从收,2,2,0.5,2,-1.0,-1.0,-1.0
从改变,2,2,1.0,3,1.0,-1.0,-1.0
从教,2,2,0.5,2,-1.0,-1.0,-1.0
从数据化,2,2,0.5,4,-1.0,-1.0,-1.0
从斗罗开始的,2,2,0.5,6,-1.0,-1.0,-1.0
从旁门,2,2,0.5,3,-1.0,-1.0,-1.0
从无限,2,2,0.5,3,-1.0,-1.0,-1.0
从时,2,2,1.0,2,1.0,-1.0,-1.0
从晋西北,2,2,0.5,4,-1.0,-1.0,-1.0
从有风的地方开始的,2,2,0.5,9,-1.0,-1.0,-1.0
从杀手,2,2,0.5,3,-1.0,-1.0,-1.0
从杀猪,2,2,0.5,3,-1.0,-1.0,-1.0
从杂,2,2,0.5,2,-1.0,-1.0,-1.0
从武馆,2,2,0.5,3,-1.0,-1.0,-1.0
从死神,2,2,0.5,3,-1.0,-1.0,-1.0
从洪荒,2,2,0.5,3,-1.0,-1.0,-1.0
从海岛,2,2,1.0,3,1.0,-1.0,-1.0
从港综开始,2,2,1.0,5,-1.0,-1.0,-1.0
从游戏开始,2,2,0.5,5,-1.0,-1.0,-1.0
从满,2,2,0.5,2,-1.0,-1.0,-1.0
从火影开始做,2,2,0.5,6,-1.0,-1.0,-1.0
从灵,2,2,0.5,2,-1.0,-1.0,-1.0
从炼,2,2,1.0,2,1.0,-1.0,-1.0
从独,2,2,0.5,2,-1.0,-1.0,-1.0
从猎魔人,2,2,0.5,4,-1.0,-1.0,-1.0
从献,2,2,0.5,2,1.0,-1.0,-1.0
从皇,2,2,0.5,2,-1.0,-1.0,-1.0
从穿越,2,2,1.0,3,1.0,-1.0,-1.0
从笑傲开始,2,2,0.5,5,-1.0,-1.0,-1.0
从精,2,2,0.5,2,-1.0,-1.0,-1.0
从系统,2,2,1.0,3,1.0,-1.0,-1.0
从罗,2,2,0.5,2,-1.0,-1.0,-1.0
从艺,2,2,0.5,2,1.0,-1.0,-1.0
从药铺,2,2,0.5,3,-1.0,-1.0,-1.0
从行星总督开始,2,2,0.0,7,-1.0,-1.0,-1.0
从西游开始,2,2,0.5,5,-1.0,-1.0,-1.0
从觉醒,2,2,1.0,3,1.0,-1.0,-1.0
从迪迦,2,2,1.0,3,1.0,-1.0,-1.0
从送,2,2,0.5,2,-1.0,-1.0,-1.0
从选秀,2,2,0.5,3,-1.0,-1.0,-1.0
从采,2,2,0.5,2,-1.0,-1.0,-1.0
从金刚,2,2,0.5,3,-1.0,-1.0,-1.0
从锁龙井开始,2,2,0.5,6,-1.0,-1.0,-1.0
从长津湖开始,2,2,1.0,6,-1.0,-1.0,-1.0
从长生开始,2,2,1.0,5,-1.0,-1.0,-1.0
从阿兹卡班,2,2,0.5,5,-1.0,-1.0,-1.0
从零开始打造,2,2,0.5,6,-1.0,-1.0,-1.0
从雷欧,2,2,0.5,3,-1.0,-1.0,-1.0
从霍格沃茨开始,2,2,0.5,7,-1.0,-1.0,-1.0
从骷髅,2,2,0.5,3,-1.0,-1.0,-1.0
从魔,2,2,0.5,2,-1.0,-1.0,-1.0
从黑袍开始,2,2,0.5,5,-1.0,-1.0,-1.0
他不,2,2,0.5,2,1.0,-1.0,-1.0
他人,2,2,0.5,2,1.0,-1.0,-1.0
他怎么,2,2,0.5,3,-1.0,-1.0,-1.0
他来,2,2,0.5,2,-1.0,-1.0,-1.0
他真,2,2,1.0,2,1.0,-1.0,-1.0
仙三,2,2,0.5,2,1.0,-1.0,-1.0
仙人只想,2,2,0.5,4,-1.0,-1.0,-1.0
仙列传,2,2,0.5,3,-1.0,-1.0,-1.0
仙吏,2,2,0.5,2,-1.0,-1.0,-1.0
仙家,2,2,1.0,2,-1.0,-1.0,-1.0
仙庭,2,2,0.5,2,-1.0,-1.0,-1.0
仙归来,2,2,0.5,3,1.0,-1.0,-1.0
仙有,2,2,0.5,2,1.0,-1.0,-1.0
仙王,2,2,1.0,2,-1.0,-1.0,-1.0
仙葫,2,2,1.0,2,-1.0,-1.0,-1.0
仙记,2,2,0.5,2,-1.0,-1.0,-1.0
仙路,2,2,0.5,2,-1.0,-1.0,-1.0
仙难,2,2,0.5,2,1.0,-1.0,-1.0
代僵尸,2,2,0.5,3,1.0,-1.0,-1.0
代练,2,2,0.5,2,1.0,-1.0,-1.0
代艺术家,2,2,0.5,4,-1.0,-1.0,-1.0
以符,2,2,1.0,2,1.0,-1.0,-1.0
们不,2,2,0.5,2,1.0,-1.0,-1.0
们真,2,2,0.5,2,1.0,-1.0,-1.0
们逼我,2,2,0.5,3,1.0,-1.0,-1.0
仰大,2,2,0.5,2,1.0,-1.0,-1.0
任务日志,2,2,0.5,4,-1.0,-1.0,-1.0
伊塔,2,2,0.5,2,-1.0,-1.0,-1.0
伏地魔,2,2,1.0,3,1.0,-1.0,-1.0
众生,2,2,1.0,2,1.0,-1.0,-1.0
会开始,2,2,0.5,3,-1.0,-1.0,-1.0
会挂机,2,2,0.5,3,-1.0,-1.0,-1.0
会穿越的道,2,2,0.5,5,-1.0,-1.0,-1.0
传人在,2,2,0.5,3,1.0,-1.0,-1.0
传奇人生,2,2,1.0,4,-1.0,-1.0,-1.0
似水,2,2,0.5,2,1.0,-1.0,-1.0
位大,2,2,0.5,2,1.0,-1.0,-1.0
位面交易,2,2,0.5,4,1.0,-1.0,-1.0
低武世界,2,2,1.0,4,1.0,-1.0,-1.0
低维,2,2,0.5,2,-1.0,-1.0,-1.0
住口,2,2,1.0,2,-1.0,-1.0,-1.0
住手,2,2,0.5,2,-1.0,-1.0,-1.0
体坛之,2,2,0.5,3,-1.0,-1.0,-1.0
体术,2,2,0.5,2,1.0,-1.0,-1.0
余晖,2,2,0.5,2,-1.0,-1.0,-1.0
你不会,2,2,1.0,3,1.0,-1.0,-1.0
你也不想,2,2,0.5,4,-1.0,-1.0,-1.0
你人设崩了,2,2,1.0,5,-1.0,-1.0,-1.0
你们修仙,2,2,1.0,4,-1.0,-1.0,-1.0
你养,2,2,0.5,2,-1.0,-1.0,-1.0
你听我解释,2,2,0.0,5,-1.0,-1.0,-1.0
你告诉我,2,2,0.5,4,-1.0,-1.0,-1.0
你咋,2,2,0.5,2,-1.0,-1.0,-1.0
你塑造,2,2,1.0,3,1.0,-1.0,-1.0
你就是,2,2,0.5,3,-1.0,-1.0,-1.0
你带,2,2,1.0,2,1.0,-1.0,-1.0
你当律师,2,2,1.0,4,-1.0,-1.0,-1.0
你搁这,2,2,0.5,3,-1.0,-1.0,-1.0
你是,2,2,0.5,2,-1.0,-1.0,-1.0
你来,2,2,0.5,2,-1.0,-1.0,-1.0
你真是,2,2,0.5,3,-1.0,-1.0,-1.0
你管这叫正,2,2,0.5,5,-1.0,-1.0,-1.0
你还说,2,2,0.5,3,-1.0,-1.0,-1.0
你钓,2,2,1.0,2,1.0,-1.0,-1.0
佬的,2,2,0.5,2,1.0,-1.0,-1.0
佳人,2,2,0.5,2,-1.0,-1.0,-1.0
使者,2,2,0.5,2,-1.0,-1.0,-1.0
侠世界的,2,2,0.5,4,1.0,-1.0,-1.0
侠世界里的,2,2,0.5,5,1.0,-1.0,-1.0
侠开,2,2,0.5,2,1.0,-1.0,-1.0
侯门,2,2,0.5,2,-1.0,-1.0,-1.0
侵入,2,2,0.5,2,-1.0,-1.0,-1.0
俄罗斯当寡头,2,2,0.5,6,-1.0,-1.0,-1.0
保镖,2,2,0.5,2,-1.0,-1.0,-1.0
信条,2,2,0.5,2,-1.0,-1.0,-1.0
修仙之,2,2,0.5,3,1.0,-1.0,-1.0
修仙了,2,2,0.5,3,-1.0,-1.0,-1.0
修仙大,2,2,0.5,3,1.0,-1.0,-1.0
修仙小,2,2,0.5,3,1.0,-1.0,-1.0
修仙就是这,2,2,0.5,5,-1.0,-1.0,-1.0
修仙靠,2,2,0.5,3,-1.0,-1.0,-1.0
修成,2,2,0.5,2,1.0,-1.0,-1.0
修行笔记,2,2,0.5,4,-1.0,-1.0,-1.0
修道人生,2,2,0.5,4,-1.0,-1.0,-1.0
修道者,2,2,0.5,3,-1.0,-1.0,-1.0
俺寻思这挺,2,2,0.5,5,-1.0,-1.0,-1.0
倾天下,2,2,0.5,3,-1.0,-1.0,-1.0
假成真,2,2,0.5,3,-1.0,-1.0,-1.0
做到极致,2,2,0.5,4,-1.0,-1.0,-1.0
做游戏是,2,2,0.5,4,1.0,-1.0,-1.0
做男神,2,2,1.0,3,-1.0,-1.0,-1.0
做的,2,2,0.5,2,1.0,-1.0,-1.0
做皇帝,2,2,0.5,3,-1.0,-1.0,-1.0
做神豪,2,2,0.5,3,-1.0,-1.0,-1.0
做财阀,2,2,0.5,3,-1.0,-1.0,-1.0
做起,2,2,0.5,2,-1.0,-1.0,-1.0
做道,2,2,0.5,2,1.0,-1.0,-1.0
偷听心声,2,2,0.5,4,-1.0,-1.0,-1.0
偷看我日记,2,2,1.0,5,-1.0,-1.0,-1.0
傀儡皇,2,2,0.5,3,1.0,-1.0,-1.0
僧不想,2,2,0.5,3,1.0,-1.0,-1.0
儒道,2,2,0.5,2,-1.0,-1.0,-1.0
儿杨,2,2,0.5,2,1.0,-1.0,-1.0
元真,2,2,0.5,2,1.0,-1.0,-1.0
先生开始,2,2,0.5,4,-1.0,-1.0,-1.0
光大,2,2,0.5,2,1.0,-1.0,-1.0
光宝鉴,2,2,0.5,3,-1.0,-1.0,-1.0
光开,2,2,0.5,2,1.0,-1.0,-1.0
兔子,2,2,0.5,2,-1.0,-1.0,-1.0
入了,2,2,0.5,2,1.0,-1.0,-1.0
入侵现,2,2,0.5,3,1.0,-1.0,-1.0
入神话,2,2,0.5,3,1.0,-1.0,-1.0
全世界只有我,2,2,0.5,6,-1.0,-1.0,-1.0
全人类,2,2,0.5,3,-1.0,-1.0,-1.0
全国,2,2,1.0,2,1.0,-1.0,-1.0
全是病娇,2,2,0.5,4,-1.0,-1.0,-1.0
全是真,2,2,0.5,3,1.0,-1.0,-1.0
全民星,2,2,0.5,3,-1.0,-1.0,-1.0
全民逃荒,2,2,0.0,4,-1.0,-1.0,-1.0
全球流行,2,2,0.5,4,-1.0,-1.0,-1.0
全球游戏,2,2,0.5,4,-1.0,-1.0,-1.0
全球神祇,2,2,0.5,4,-1.0,-1.0,-1.0
全球觉醒,2,2,0.0,4,-1.0,-1.0,-1.0
全球诡异,2,2,0.0,4,-1.0,-1.0,-1.0
全球进化,2,2,0.0,4,-1.0,-1.0,-1.0
全职艺术家,2,2,1.0,5,-1.0,-1.0,-1.0
全职高手之,2,2,0.5,5,-1.0,-1.0,-1.0
全联盟,2,2,0.5,3,-1.0,-1.0,-1.0
全被,2,2,0.5,2,1.0,-1.0,-1.0
全靠,2,2,1.0,2,1.0,-1.0,-1.0
八一,2,2,0.5,2,1.0,-1.0,-1.0
八八,2,2,1.0,2,1.0,-1.0,-1.0
八百,2,2,0.5,2,1.0,-1.0,-1.0
八零后,2,2,0.5,3,-1.0,-1.0,-1.0
公务员,2,2,0.5,3,-1.0,-1.0,-1.0
公子别,2,2,0.5,3,-1.0,-1.0,-1.0
公敌,2,2,0.5,2,-1.0,-1.0,-1.0
六迹之,2,2,0.5,3,-1.0,-1.0,-1.0
兰若,2,2,0.5,2,-1.0,-1.0,-1.0
关注,2,2,0.5,2,1.0,-1.0,-1.0
兵了,2,2,1.0,2,1.0,-1.0,-1.0
兵团,2,2,0.5,2,-1.0,-1.0,-1.0
典狱长,2,2,0.5,3,-1.0,-1.0,-1.0
养全,2,2,0.5,2,1.0,-1.0,-1.0
养指南,2,2,0.5,3,-1.0,-1.0,-1.0
养活,2,2,0.5,2,1.0,-1.0,-1.0
养猪,2,2,0.5,2,1.0,-1.0,-1.0
再也不,2,2,0.5,3,1.0,-1.0,-1.0
再次伟大,2,2,0.5,4,-1.0,-1.0,-1.0
冒充,2,2,0.5,2,1.0,-1.0,-1.0
写了,2,2,0.5,2,1.0,-1.0,-1.0
写的,2,2,0.5,2,1.0,-1.0,-1.0
军团,2,2,0.5,2,-1.0,-1.0,-1.0
军校,2,2,1.0,2,1.0,-1.0,-1.0
军火商,2,2,0.5,3,1.0,-1.0,-1.0
军途,2,2,1.0,2,-1.0,-1.0,-1.0
军阀,2,2,0.5,2,-1.0,-1.0,-1.0
农民,2,2,0.5,2,-1.0,-1.0,-1.0
冠王,2,2,0.5,2,-1.0,-1.0,-1.0
冠盖,2,2,0.5,2,-1.0,-1.0,-1.0
冥河,2,2,1.0,2,1.0,-1.0,-1.0
净化,2,2,0.5,2,1.0,-1.0,-1.0
凛冬领主,2,2,1.0,4,-1.0,-1.0,-1.0
凡人修仙,2,2,0.5,4,-1.0,-1.0,-1.0
凤华,2,2,0.5,2,-1.0,-1.0,-1.0
凯多,2,2,1.0,2,1.0,-1.0,-1.0
出一个,2,2,0.5,3,1.0,-1.0,-1.0
出了,2,2,1.0,2,1.0,-1.0,-1.0
出击,2,2,0.5,2,-1.0,-1.0,-1.0
出山,2,2,0.5,2,-1.0,-1.0,-1.0
出手,2,2,1.0,2,1.0,-1.0,-1.0
出身,2,2,1.0,2,1.0,-1.0,-1.0
击碎,2,2,0.5,2,-1.0,-1.0,-1.0
刃里,2,2,0.5,2,-1.0,-1.0,-1.0
分解大师,2,2,1.0,4,-1.0,-1.0,-1.0
刑侦,2,2,0.5,2,-1.0,-1.0,-1.0
刑官,2,2,0.5,2,-1.0,-1.0,-1.0
刘备种,2,2,0.5,3,1.0,-1.0,-1.0
则莱茵,2,2,0.5,3,1.0,-1.0,-1.0
刚准备,2,2,0.5,3,-1.0,-1.0,-1.0
刚被,2,2,0.5,2,-1.0,-1.0,-1.0
创建,2,2,0.5,2,1.0,-1.0,-1.0
判官,2,2,0.5,2,-1.0,-1.0,-1.0
别再,2,2,0.5,2,-1.0,-1.0,-1.0
别回,2,2,0.5,2,1.0,-1.0,-1.0
别怂,2,2,1.0,2,-1.0,-1.0,-1.0
别急,2,2,1.0,2,-1.0,-1.0,-1.0
别惹我,2,2,1.0,3,-1.0,-1.0,-1.0
到不,2,2,0.5,2,1.0,-1.0,-1.0
到八,2,2,0.5,2,1.0,-1.0,-1.0
到十年,2,2,1.0,3,1.0,-1.0,-1.0
到地,2,2,0.5,2,1.0,-1.0,-1.0
到女,2,2,0.5,2,1.0,-1.0,-1.0
到小,2,2,0.5,2,1.0,-1.0,-1.0
到山,2,2,0.5,2,1.0,-1.0,-1.0
到工业,2,2,1.0,3,1.0,-1.0,-1.0
到帝,2,2,0.5,2,1.0,-1.0,-1.0
到影帝,2,2,0.5,3,-1.0,-1.0,-1.0
到总,2,2,0.5,2,1.0,-1.0,-1.0
到成,2,2,0.5,2,1.0,-1.0,-1.0
到我,2,2,0.5,2,1.0,-1.0,-1.0
到战争之王,2,2,0.5,5,-1.0,-1.0,-1.0
到文娱,2,2,0.5,3,1.0,-1.0,-1.0
到无,2,2,0.5,2,1.0,-1.0,-1.0
到武林,2,2,0.5,3,1.0,-1.0,-1.0
到游戏,2,2,0.5,3,1.0,-1.0,-1.0
到生,2,2,0.5,2,1.0,-1.0,-1.0
到的,2,2,0.5,2,1.0,-1.0,-1.0
到科,2,2,0.5,2,1.0,-1.0,-1.0
到系,2,2,0.5,2,1.0,-1.0,-1.0
到红,2,2,0.5,2,1.0,-1.0,-1.0
到自己,2,2,0.5,3,1.0,-1.0,-1.0
到账,2,2,0.5,2,-1.0,-1.0,-1.0
到超级,2,2,0.5,3,1.0,-1.0,-1.0
到长,2,2,0.5,2,1.0,-1.0,-1.0
到隐,2,2,0.5,2,1.0,-1.0,-1.0
制作人,2,2,0.5,3,-1.0,-1.0,-1.0
制大师,2,2,0.5,3,-1.0,-1.0,-1.0
制片,2,2,0.5,2,1.0,-1.0,-1.0
制造商,2,2,0.5,3,-1.0,-1.0,-1.0
制霸,2,2,0.5,2,1.0,-1.0,-1.0
刷满,2,2,1.0,2,1.0,-1.0,-1.0
刷经验,2,2,0.5,3,1.0,-1.0,-1.0
前世成真,2,2,0.0,4,-1.0,-1.0,-1.0
前女友们,2,2,0.5,4,1.0,-1.0,-1.0
剑主,2,2,0.5,2,-1.0,-1.0,-1.0
剑天,2,2,0.5,2,1.0,-1.0,-1.0
剑道独尊,2,2,0.0,4,-1.0,-1.0,-1.0
剑问,2,2,1.0,2,1.0,-1.0,-1.0
剑魂,2,2,0.5,2,1.0,-1.0,-1.0
剧开始,2,2,0.5,3,-1.0,-1.0,-1.0
剧里的,2,2,0.5,3,1.0,-1.0,-1.0
剩女,2,2,0.5,2,-1.0,-1.0,-1.0
力之,2,2,0.5,2,1.0,-1.0,-1.0
力加,2,2,1.0,2,1.0,-1.0,-1.0
功力,2,2,0.5,2,-1.0,-1.0,-1.0
加班,2,2,0.5,2,-1.0,-1.0,-1.0
动乾坤,2,2,0.5,3,-1.0,-1.0,-1.0
努力了,2,2,0.5,3,-1.0,-1.0,-1.0
励精图治,2,2,1.0,4,1.0,-1.0,-1.0
劳是,2,2,0.5,2,1.0,-1.0,-1.0
勒斯,2,2,1.0,2,1.0,-1.0,-1.0
包围了,2,2,0.5,3,-1.0,-1.0,-1.0
包大,2,2,0.5,2,1.0,-1.0,-1.0
化系统,2,2,0.5,3,-1.0,-1.0,-1.0
北大,2,2,0.5,2,1.0,-1.0,-1.0
北宋大,2,2,0.5,3,-1.0,-1.0,-1.0
北宋小,2,2,0.5,3,-1.0,-1.0,-1.0
北宋当,2,2,0.5,3,1.0,-1.0,-1.0
北电,2,2,1.0,2,1.0,-1.0,-1.0
匹夫,2,2,0.5,2,-1.0,-1.0,-1.0
医生太,2,2,0.5,3,1.0,-1.0,-1.0
医院,2,2,0.5,2,1.0,-1.0,-1.0
医馆,2,2,0.5,2,-1.0,-1.0,-1.0
医香,2,2,1.0,2,-1.0,-1.0,-1.0
医高,2,2,0.5,2,1.0,-1.0,-1.0
十三,2,2,0.5,2,1.0,-1.0,-1.0
十二翼天使,2,2,0.5,5,-1.0,-1.0,-1.0
十五年,2,2,0.5,3,-1.0,-1.0,-1.0
十大,2,2,0.5,2,1.0,-1.0,-1.0
十年代小,2,2,0.5,4,1.0,-1.0,-1.0
十方,2,2,0.5,2,-1.0,-1.0,-1.0
十连,2,2,1.0,2,1.0,-1.0,-1.0
千年世家,2,2,0.5,4,-1.0,-1.0,-1.0
千年我,2,2,0.5,3,1.0,-1.0,-1.0
千面影帝,2,2,0.5,4,-1.0,-1.0,-1.0
半仙,2,2,1.0,2,-1.0,-1.0,-1.0
华娱大,2,2,0.5,3,-1.0,-1.0,-1.0
华彩,2,2,0.5,2,-1.0,-1.0,-1.0
华的,2,2,0.5,2,1.0,-1.0,-1.0
单机,2,2,0.5,2,-1.0,-1.0,-1.0
卖盒饭,2,2,0.5,3,1.0,-1.0,-1.0
卖罐子,2,2,0.5,3,-1.0,-1.0,-1.0
南宋,2,2,0.5,2,-1.0,-1.0,-1.0
南枝,2,2,0.5,2,-1.0,-1.0,-1.0
博物馆,2,2,0.5,3,-1.0,-1.0,-1.0
卡卡,2,2,0.5,2,1.0,-1.0,-1.0
卡徒,2,2,1.0,2,-1.0,-1.0,-1.0
卡皇,2,2,0.5,2,-1.0,-1.0,-1.0
印度当,2,2,0.5,3,1.0,-1.0,-1.0
即是,2,2,0.5,2,1.0,-1.0,-1.0
却被,2,2,1.0,2,1.0,-1.0,-1.0
卷成,2,2,0.5,2,1.0,-1.0,-1.0
原始人,2,2,0.5,3,-1.0,-1.0,-1.0
原来我是,2,2,0.5,4,-1.0,-1.0,-1.0
原谅,2,2,0.5,2,-1.0,-1.0,-1.0
厨师,2,2,0.5,2,-1.0,-1.0,-1.0
去修仙,2,2,0.5,3,-1.0,-1.0,-1.0
去做,2,2,0.5,2,1.0,-1.0,-1.0
去种田,2,2,0.5,3,-1.0,-1.0,-1.0
参军,2,2,0.5,2,1.0,-1.0,-1.0
又不是,2,2,0.5,3,1.0,-1.0,-1.0
又掉,2,2,0.5,2,1.0,-1.0,-1.0
友不,2,2,0.5,2,1.0,-1.0,-1.0
友你,2,2,0.5,2,1.0,-1.0,-1.0
反了,2,2,1.0,2,1.0,-1.0,-1.0
反派模,2,2,1.0,3,1.0,-1.0,-1.0
反派皇,2,2,0.5,3,-1.0,-1.0,-1.0
叔叔,2,2,0.5,2,1.0,-1.0,-1.0
取经,2,2,1.0,2,1.0,-1.0,-1.0
受欢迎,2,2,0.5,3,1.0,-1.0,-1.0
变开始,2,2,0.5,3,-1.0,-1.0,-1.0
变异了,2,2,0.5,3,-1.0,-1.0,-1.0
变身之,2,2,0.5,3,-1.0,-1.0,-1.0
变革,2,2,0.5,2,-1.0,-1.0,-1.0
叠加,2,2,0.5,2,-1.0,-1.0,-1.0
古玩,2,2,0.5,2,1.0,-1.0,-1.0
古龙世界里的,2,2,0.5,6,-1.0,-1.0,-1.0
只在,2,2,0.5,2,1.0,-1.0,-1.0
只好自己,2,2,1.0,4,1.0,-1.0,-1.0
只想做,2,2,0.5,3,1.0,-1.0,-1.0
只想刷,2,2,0.5,3,1.0,-1.0,-1.0
只想水群,2,2,1.0,4,-1.0,-1.0,-1.0
只想种田,2,2,0.5,4,-1.0,-1.0,-1.0
只想躺,2,2,0.5,3,1.0,-1.0,-1.0
只是一个,2,2,0.5,4,1.0,-1.0,-1.0
只有我知道剧情,2,2,1.0,7,-1.0,-1.0,-1.0
只龟,2,2,0.5,2,-1.0,-1.0,-1.0
叫一,2,2,0.5,2,1.0,-1.0,-1.0
叫朱,2,2,0.5,2,1.0,-1.0,-1.0
召唤万,2,2,0.5,3,-1.0,-1.0,-1.0
召唤之,2,2,0.5,3,1.0,-1.0,-1.0
召唤系,2,2,0.5,3,1.0,-1.0,-1.0
可以变成,2,2,0.5,4,1.0,-1.0,-1.0
可升级,2,2,0.5,3,-1.0,-1.0,-1.0
可我,2,2,0.5,2,-1.0,-1.0,-1.0
可敌国,2,2,0.5,3,-1.0,-1.0,-1.0
可是,2,2,0.5,2,1.0,-1.0,-1.0
史上最牛,2,2,0.5,4,-1.0,-1.0,-1.0
史上第一混,2,2,0.5,5,-1.0,-1.0,-1.0
史蒂夫,2,2,0.5,3,-1.0,-1.0,-1.0
史记,2,2,1.0,2,-1.0,-1.0,-1.0
合体,2,2,0.5,2,-1.0,-1.0,-1.0
吉时,2,2,0.5,2,-1.0,-1.0,-1.0
同居,2,2,0.5,2,1.0,-1.0,-1.0
同时穿越万界,2,2,0.0,6,-1.0,-1.0,-1.0
同时穿越了,2,2,1.0,5,-1.0,-1.0,-1.0
