word,count,independent,bind,len,compound_entropy
医高,2,2,0.5,2,1.0
十三,2,2,0.5,2,1.0
十九,2,2,1.0,2,0.0
十二翼天使,2,2,0.5,5,-1.0
十五年,2,2,0.5,3,-1.0
十大,2,2,0.5,2,1.0
十年代小,2,2,0.5,4,1.0
十方,2,2,0.5,2,-1.0
十连,2,2,1.0,2,1.0
千年世家,2,2,0.5,4,-1.0
千年我,2,2,0.5,3,1.0
千禧大,2,2,1.0,3,0.0
千禧年,2,2,1.0,3,0.0
千面影帝,2,2,0.5,4,-1.0
升官,2,2,1.0,2,0.0
半个,2,2,1.0,2,0.0
半仙,2,2,1.0,2,-1.0
华娱大,2,2,0.5,3,-1.0
华彩,2,2,0.5,2,-1.0
华的,2,2,0.5,2,1.0
单机,2,2,0.5,2,-1.0
卖盒饭,2,2,0.5,3,1.0
卖罐子,2,2,0.5,3,-1.0
南宋,2,2,0.5,2,-1.0
南山,2,2,1.0,2,0.0
南枝,2,2,0.5,2,-1.0
博物馆,2,2,0.5,3,-1.0
卡卡,2,2,0.5,2,1.0
卡开始,2,2,1.0,3,0.0
卡徒,2,2,1.0,2,-1.0
卡池,2,2,1.0,2,0.0
卡皇,2,2,0.5,2,-1.0
印度当,2,2,0.5,3,1.0
危险,2,2,1.0,2,0.0
即是,2,2,0.5,2,1.0
却被,2,2,1.0,2,1.0
卷成,2,2,0.5,2,1.0
厉害了,2,2,1.0,3,0.0
原始人,2,2,0.5,3,-1.0
原来我是,2,2,0.5,4,-1.0
原谅,2,2,0.5,2,-1.0
厨师,2,2,0.5,2,-1.0
去修仙,2,2,0.5,3,-1.0
去做,2,2,0.5,2,1.0
去种田,2,2,0.5,3,-1.0
参军,2,2,0.5,2,1.0
又不是,2,2,0.5,3,1.0
又掉,2,2,0.5,2,1.0
友不,2,2,0.5,2,1.0
友你,2,2,0.5,2,1.0
反了,2,2,1.0,2,1.0
反派模,2,2,1.0,3,1.0
反派皇,2,2,0.5,3,-1.0
发家,2,2,1.0,2,0.0
叔叔,2,2,0.5,2,1.0
取技能,2,2,1.0,3,0.0
取经,2,2,1.0,2,1.0
受欢迎,2,2,0.5,3,1.0
变开始,2,2,0.5,3,-1.0
变异了,2,2,0.5,3,-1.0
变身之,2,2,0.5,3,-1.0
变革,2,2,0.5,2,-1.0
叛逆,2,2,1.0,2,0.0
叠加,2,2,0.5,2,-1.0
古玩,2,2,0.5,2,1.0
古董商,2,2,1.0,3,0.0
古龙世界里的,2,2,0.5,6,-1.0
只在,2,2,0.5,2,1.0
只好自己,2,2,1.0,4,1.0
只想做,2,2,0.5,3,1.0
只想刷,2,2,0.5,3,1.0
只想水群,2,2,1.0,4,-1.0
只想种田,2,2,0.5,4,-1.0
只想躺,2,2,0.5,3,1.0
只是一个,2,2,0.5,4,1.0
只有一个,2,2,1.0,4,0.0
只有我知道剧情,2,2,1.0,7,-1.0
只龟,2,2,0.5,2,-1.0
叫一,2,2,0.5,2,1.0
叫朱,2,2,0.5,2,1.0
召唤万,2,2,0.5,3,-1.0
召唤之,2,2,0.5,3,1.0
召唤系,2,2,0.5,3,1.0
可以变成,2,2,0.5,4,1.0
可升级,2,2,0.5,3,-1.0
可我,2,2,0.5,2,-1.0
可敌国,2,2,0.5,3,-1.0
可是,2,2,0.5,2,1.0
可爱,2,2,1.0,2,0.0
史上最牛,2,2,0.5,4,-1.0
史上第一混,2,2,0.5,5,-1.0
史莱姆,2,2,1.0,3,0.0
史蒂夫,2,2,0.5,3,-1.0
史记,2,2,1.0,2,-1.0
吃货,2,2,1.0,2,0.0
合体,2,2,0.5,2,-1.0
吉时,2,2,0.5,2,-1.0
同居,2,2,0.5,2,1.0
同时穿越万界,2,2,0.0,6,-1.0
同时穿越了,2,2,1.0,5,-1.0
同行,2,2,1.0,2,0.0
名不,2,2,0.5,2,1.0
名门正,2,2,0.5,3,-1.0
名门闺,2,2,0.5,3,-1.0
后变,2,2,0.5,2,1.0
后才发现我,2,2,0.5,5,1.0
吐槽,2,2,1.0,2,1.0
吓哭周姐,2,2,1.0,4,-1.0
君主,2,2,0.5,2,-1.0
君王,2,2,0.5,2,-1.0
吞噬星空之太,2,2,0.5,6,-1.0
听说我是,2,2,0.5,4,-1.0
吹牛,2,2,1.0,2,1.0
员工,2,2,0.5,2,-1.0
员开始,2,2,0.5,3,-1.0
周姐呆妹,2,2,1.0,4,0.0
味记,2,2,0.5,2,-1.0
命令,2,2,1.0,2,1.0
咋就,2,2,1.0,2,1.0
咋成,2,2,1.0,2,1.0
和他的,2,2,0.5,3,1.0
和仙子,2,2,0.5,3,1.0
和女,2,2,0.5,2,1.0
和她,2,2,0.5,2,1.0
和宝,2,2,0.5,2,1.0
和无数个我,2,2,1.0,5,0.0
咒禁,2,2,0.5,2,-1.0
品女,2,2,0.5,2,1.0
哈兰德,2,2,1.0,3,0.0
哈利波特,2,2,0.5,4,-1.0
唐三藏,2,2,0.5,3,-1.0
唐人街,2,2,1.0,3,0.0
唐僧,2,2,1.0,2,0.0
唐大,2,2,0.5,2,1.0
唐太,2,2,0.5,2,1.0
唐当,2,2,0.5,2,1.0
唐朝小,2,2,0.5,3,-1.0
唢呐,2,2,0.5,2,-1.0
唯一的,2,2,0.5,3,1.0
商业,2,2,1.0,2,0.0
喵喵,2,2,1.0,2,0.0
囚笼,2,2,0.5,2,-1.0
四万年,2,2,0.5,3,-1.0
四代,2,2,0.5,2,1.0
四合院开始,2,2,1.0,5,0.0
四小,2,2,0.5,2,1.0
回到九,2,2,0.5,3,-1.0
回到古代当,2,2,0.5,5,-1.0
回到明朝做,2,2,0.5,5,-1.0
回到过去当,2,2,0.5,5,-1.0
回大明,2,2,0.5,3,1.0
回归,2,2,1.0,2,0.0
回春,2,2,1.0,2,0.0
回来,2,2,0.5,2,1.0
回过去,2,2,1.0,3,0.0
因为,2,2,0.5,2,-1.0
团的,2,2,0.5,2,1.0
团长,2,2,1.0,2,-1.0
国了,2,2,0.5,2,-1.0
国公,2,2,1.0,2,0.0
国士无双,2,2,1.0,4,-1.0
国家队,2,2,0.5,3,-1.0
国师大人,2,2,1.0,4,0.0
国搞,2,2,0.5,2,1.0
国民的,2,2,1.0,3,0.0
国的,2,2,0.5,2,1.0
国足,2,2,0.5,2,-1.0
国野,2,2,0.5,2,1.0
国风云,2,2,0.5,3,1.0
图录,2,2,0.5,2,-1.0
图谋不轨,2,2,0.5,4,-1.0
圆梦师,2,2,0.5,3,-1.0
圈第一,2,2,0.5,3,1.0
土味,2,2,1.0,2,0.0
土边,2,2,0.5,2,1.0
圣主,2,2,1.0,2,0.0
圣地,2,2,1.0,2,0.0
圣杯战争,2,2,1.0,4,-1.0
圣母,2,2,0.5,2,-1.0
圣皇,2,2,0.5,2,-1.0
圣罗,2,2,1.0,2,0.0
圣骑士,2,2,0.5,3,-1.0
在两界,2,2,0.5,3,1.0
在中,2,2,0.5,2,1.0
在公门,2,2,0.5,3,1.0
在北美当,2,2,0.5,4,1.0
在唐,2,2,0.5,2,1.0
在地,2,2,0.5,2,1.0
在大宋,2,2,1.0,3,1.0
在巫师世界,2,2,0.5,5,1.0
在异界当,2,2,0.5,4,1.0
在当,2,2,0.5,2,1.0
在影视世界,2,2,1.0,5,0.0
在忍界,2,2,1.0,3,0.0
在我身边,2,2,1.0,4,0.0
在手术室,2,2,0.5,4,1.0
在日本,2,2,1.0,3,0.0
在末日,2,2,1.0,3,1.0
在末法,2,2,0.5,3,1.0
在此,2,2,1.0,2,0.0
在武道,2,2,0.5,3,1.0
在漫威当,2,2,1.0,4,0.0
在火星,2,2,1.0,3,0.0
在玄幻,2,2,1.0,3,0.0
在神诡世界,2,2,1.0,5,0.0
在红楼,2,2,1.0,3,0.0
在网,2,2,0.5,2,1.0
在美漫当,2,2,1.0,4,0.0
在聊斋,2,2,1.0,3,1.0
在荒,2,2,0.5,2,1.0
在诸天的,2,2,0.5,4,1.0
在诸天轮回,2,2,1.0,5,0.0
在阳间,2,2,1.0,3,1.0
地卖,2,2,0.5,2,1.0
地师,2,2,1.0,2,-1.0
地狱开,2,2,1.0,3,1.0
地球上最后一,2,2,0.5,6,-1.0
地球人,2,2,1.0,3,0.0
地球成,2,2,1.0,3,1.0
地球战,2,2,1.0,3,1.0
地真,2,2,0.5,2,1.0
地神,2,2,1.0,2,0.0
场主,2,2,0.5,2,-1.0
场当,2,2,0.5,2,1.0
坦途,2,2,0.5,2,-1.0
型中单,2,2,1.0,3,1.0
型打野啊,2,2,0.5,4,-1.0
域苍穹,2,2,0.5,3,-1.0
培育魂,2,2,0.5,3,1.0
堕落,2,2,1.0,2,0.0
塌房的我,2,2,0.5,4,-1.0
塑人生,2,2,1.0,3,0.0
填非常简单,2,2,0.5,5,-1.0
士兵突击之,2,2,0.5,5,-1.0
士开始,2,2,0.5,3,-1.0
声大,2,2,0.5,2,1.0
壶中仙,2,2,0.5,3,-1.0
处处,2,2,0.5,2,1.0
处开,2,2,0.5,2,1.0
备案,2,2,0.5,2,-1.0
复出,2,2,1.0,2,1.0
外乡,2,2,1.0,2,0.0
外援,2,2,1.0,2,0.0
外科医生,2,2,1.0,4,0.0
多子多福,2,2,0.0,4,-1.0
多才多,2,2,0.5,3,1.0
夜之,2,2,0.5,2,1.0
夜君,2,2,0.5,2,1.0
夜天子,2,2,1.0,3,-1.0
夜游,2,2,0.5,2,1.0
夜的,2,2,0.5,2,-1.0
大不,2,2,1.0,2,0.0
大主播,2,2,0.5,3,-1.0
大乘期,2,2,1.0,3,0.0
大乾武圣,2,2,1.0,4,-1.0
大亨传说,2,2,0.0,4,-1.0
大仙,2,2,1.0,2,0.0
大军,2,2,1.0,2,0.0
大劫主,2,2,1.0,3,-1.0
大厨,2,2,0.5,2,-1.0
大周仙,2,2,0.5,3,-1.0
大唐之,2,2,1.0,3,0.0
大唐小,2,2,0.5,3,-1.0
大唐李,2,2,0.5,3,-1.0
大国军,2,2,0.5,3,-1.0
大地,2,2,1.0,2,0.0
大天,2,2,0.5,2,1.0
大妖,2,2,1.0,2,0.0
大学开始,2,2,0.5,4,-1.0
大宋的,2,2,0.5,3,-1.0
大宋神探,2,2,0.5,4,-1.0
大官,2,2,1.0,2,0.0
大家,2,2,0.5,2,-1.0
大导演,2,2,0.5,3,-1.0
大帝之资,2,2,0.5,4,-1.0
大当家,2,2,1.0,3,-1.0
大恶魔,2,2,1.0,3,0.0
大战,2,2,1.0,2,0.0
大数据,2,2,0.5,3,-1.0
大明世,2,2,0.5,3,-1.0
大明仙,2,2,0.5,3,-1.0
大明国,2,2,0.5,3,-1.0
大明太,2,2,0.5,3,-1.0
大明嫡,2,2,0.5,3,-1.0
大明官,2,2,1.0,3,-1.0
大明春,2,2,1.0,3,-1.0
大明武,2,2,1.0,3,0.0
大明王朝,2,2,0.0,4,-1.0
大明的,2,2,1.0,3,0.0
大枭雄,2,2,0.5,3,-1.0
大汉帝国,2,2,1.0,4,-1.0
大法,2,2,0.5,2,1.0
大洪水,2,2,1.0,3,1.0
大海贼,2,2,1.0,3,0.0
大炮,2,2,0.5,2,1.0
大爆炸,2,2,0.5,3,-1.0
大爱,2,2,0.5,2,-1.0
大玄,2,2,0.5,2,-1.0
大画家,2,2,1.0,3,-1.0
大盗,2,2,1.0,2,0.0
大相师,2,2,0.5,3,-1.0
大科学家,2,2,0.5,4,-1.0
大秦之,2,2,0.5,3,-1.0
大秦从,2,2,0.5,3,-1.0
大筒木血,2,2,0.5,4,1.0
大能,2,2,0.5,2,-1.0
大脑,2,2,1.0,2,0.0
大英,2,2,1.0,2,0.0
大虞,2,2,1.0,2,0.0
大蛇丸,2,2,1.0,3,-1.0
大超,2,2,0.5,2,-1.0
大车,2,2,1.0,2,0.0
大运,2,2,1.0,2,0.0
大道朝,2,2,0.5,3,-1.0
大道韶华,2,2,1.0,4,-1.0
大门,2,2,1.0,2,0.0
大闲人,2,2,0.5,3,-1.0
大闹天宫,2,2,1.0,4,0.0
大限将至,2,2,0.5,4,-1.0
天下无双,2,2,1.0,4,-1.0
天倾,2,2,1.0,2,0.0
天医,2,2,1.0,2,0.0
天后领证,2,2,1.0,4,0.0
天启之,2,2,0.5,3,-1.0
天命之子,2,2,1.0,4,1.0
天唐,2,2,1.0,2,-1.0
天啦,2,2,0.5,2,-1.0
天外,2,2,1.0,2,0.0
天字,2,2,0.5,2,-1.0
天宗,2,2,0.5,2,1.0
天改,2,2,0.5,2,1.0
天敌,2,2,0.5,2,-1.0
天有,2,2,1.0,2,1.0
天武,2,2,0.5,2,1.0
天狂,2,2,0.5,2,1.0
天理,2,2,1.0,2,0.0
天的我,2,2,1.0,3,1.0
天穿越,2,2,0.5,3,1.0
天谴,2,2,1.0,2,0.0
天选,2,2,1.0,2,0.0
天门,2,2,1.0,2,0.0
太乙,2,2,1.0,2,0.0
太厉害,2,2,1.0,3,0.0
太受,2,2,0.5,2,-1.0
太古,2,2,1.0,2,0.0
太太,2,2,1.0,2,0.0
太子的,2,2,0.5,3,1.0
太平,2,2,0.5,2,-1.0
太强了,2,2,1.0,3,-1.0
太快乐,2,2,0.5,3,1.0
太想进步了,2,2,0.5,5,-1.0
太懂,2,2,0.5,2,1.0
太极端了,2,2,0.5,4,-1.0
太能,2,2,0.5,2,1.0
太虚,2,2,0.5,2,-1.0
太过正经,2,2,0.5,4,-1.0
太重,2,2,1.0,2,0.0
太阳开始,2,2,1.0,4,0.0
太难,2,2,1.0,2,1.0
夫的,2,2,0.5,2,1.0
失恋,2,2,1.0,2,0.0
失落,2,2,1.0,2,0.0
头发,2,2,0.5,2,1.0
头条,2,2,0.5,2,-1.0
头的,2,2,0.5,2,1.0
夺冠,2,2,1.0,2,1.0
夺取,2,2,1.0,2,1.0
奇才,2,2,0.5,2,-1.0
奉为,2,2,0.5,2,1.0
奉旨,2,2,1.0,2,0.0
奥特曼不,2,2,1.0,4,0.0
女不,2,2,0.5,2,1.0
女主播,2,2,0.5,3,-1.0
女仙,2,2,1.0,2,0.0
女们的,2,2,0.5,3,1.0
女友是大明星,2,2,0.5,6,-1.0
女大,2,2,1.0,2,0.0
女如,2,2,0.5,2,1.0
女婿,2,2,1.0,2,0.0
女尊世界的,2,2,0.5,5,-1.0
女帝成,2,2,0.5,3,-1.0
女徒弟,2,2,1.0,3,0.0
女总裁,2,2,1.0,3,0.0
女教授,2,2,1.0,3,0.0
女明星们,2,2,0.5,4,-1.0
女朋友,2,2,1.0,3,1.0
女生,2,2,0.5,2,1.0
女皇,2,2,1.0,2,0.0
女知青,2,2,0.5,3,1.0
女神的,2,2,0.5,3,1.0
女诡,2,2,1.0,2,1.0
女请,2,2,0.5,2,1.0
女重生,2,2,1.0,3,0.0
女频,2,2,0.5,2,1.0
女魔头,2,2,0.5,3,1.0
她们对我,2,2,0.5,4,-1.0
她们献上,2,2,1.0,4,1.0
她们都想,2,2,0.5,4,-1.0
她们都是真,2,2,0.5,5,-1.0
她是,2,2,1.0,2,0.0
好事,2,2,1.0,2,0.0
好多,2,2,0.5,2,1.0
好时代,2,2,0.5,3,-1.0
如云,2,2,1.0,2,0.0
如意,2,2,0.5,2,-1.0
如来,2,2,1.0,2,0.0
如此简单,2,2,0.5,4,-1.0
妃的,2,2,0.5,2,1.0
妖神,2,2,1.0,2,-1.0
妹子,2,2,0.5,2,1.0
妻子,2,2,0.5,2,1.0
妻是大,2,2,0.5,3,1.0
妻有,2,2,0.5,2,1.0
始皇帝,2,2,1.0,3,0.0
姐她,2,2,0.5,2,1.0
姐姐是,2,2,1.0,3,0.0
姿物语,2,2,0.5,3,-1.0
娇女,2,2,1.0,2,0.0
娇娘,2,2,1.0,2,0.0
娱之天,2,2,0.5,3,1.0
娱之我,2,2,0.5,3,1.0
娱乐圈里的,2,2,0.5,5,-1.0
娱乐大亨,2,2,1.0,4,-1.0
娱乐时代,2,2,0.5,4,-1.0
娱时代,2,2,0.5,3,-1.0
嫁到,2,2,0.5,2,-1.0
嫁给,2,2,1.0,2,0.0
嫂开始,2,2,1.0,3,1.0
嫡长女,2,2,1.0,3,-1.0
子一,2,2,0.5,2,1.0
子不类父,2,2,0.0,4,-1.0
子修仙,2,2,1.0,3,0.0
子哥,2,2,0.5,2,-1.0
子孙,2,2,0.5,2,-1.0
子就是,2,2,0.5,3,1.0
子帝,2,2,1.0,2,0.0
子弟,2,2,0.5,2,-1.0
子很凶,2,2,0.5,3,-1.0
存在的,2,2,1.0,3,1.0
孙悟空,2,2,1.0,3,0.0
季汉,2,2,0.5,2,-1.0
孤星,2,2,1.0,2,0.0
学不,2,2,1.0,2,1.0
学习面板,2,2,1.0,4,0.0
学修,2,2,0.5,2,1.0
学教,2,2,0.5,2,1.0
学校,2,2,0.5,2,1.0
学派的,2,2,0.5,3,1.0
学的我,2,2,0.5,3,1.0
学者,2,2,1.0,2,1.0
学院开始,2,2,0.5,4,-1.0
学霸到首席科学家,2,2,0.5,8,-1.0
学霸的科,2,2,0.5,4,-1.0
学霸的黑科技,2,2,0.5,6,-1.0
学面板,2,2,0.5,3,-1.0
学魔,2,2,1.0,2,0.0
宅在,2,2,1.0,2,0.0
宇宙时代,2,2,0.5,4,-1.0
宇宙的,2,2,1.0,3,0.0
守夜人,2,2,0.5,3,-1.0
安全,2,2,1.0,2,0.0
宋朝,2,2,1.0,2,0.0
宋生活顾问,2,2,0.5,5,-1.0
宋青书,2,2,1.0,3,1.0
宋风,2,2,1.0,2,0.0
完了,2,2,0.5,2,-1.0
完美世界之,2,2,0.5,5,-1.0
完美家,2,2,0.5,3,1.0
完美开,2,2,1.0,3,1.0
官人,2,2,0.5,2,-1.0
官的,2,2,0.5,2,-1.0
定了,2,2,1.0,2,1.0
定制大,2,2,0.5,3,1.0
定天,2,2,0.5,2,1.0
宝岛,2,2,1.0,2,0.0
宝瞳,2,2,1.0,2,-1.0
宝石,2,2,0.5,2,1.0
宝贝,2,2,1.0,2,1.0
实习,2,2,0.5,2,1.0
宠了,2,2,0.5,2,-1.0
宠兽,2,2,1.0,2,0.0
客栈,2,2,1.0,2,0.0
宣传片,2,2,0.5,3,-1.0
室友,2,2,0.5,2,1.0
宫廷,2,2,1.0,2,0.0
宫开,2,2,0.5,2,1.0
家丁,2,2,0.5,2,-1.0
家产,2,2,1.0,2,0.0
家兄,2,2,0.5,2,-1.0
家园,2,2,0.5,2,-1.0
家女,2,2,1.0,2,0.0
家师,2,2,0.5,2,1.0
家庭,2,2,1.0,2,0.0
家开始,2,2,0.5,3,-1.0
家族修仙,2,2,0.0,4,-1.0
家有田,2,2,0.5,3,-1.0
家欢,2,2,0.5,2,1.0
家父李,2,2,0.5,3,-1.0
家父汉,2,2,0.5,3,-1.0
家老大,2,2,0.5,3,-1.0
容公,2,2,0.5,2,1.0
容华,2,2,1.0,2,0.0
寂静,2,2,0.5,2,-1.0
寄生,2,2,0.5,2,-1.0
密探,2,2,0.5,2,-1.0
密教,2,2,1.0,2,0.0
富甲,2,2,0.5,2,1.0
寒门崛起,2,2,0.0,4,-1.0
导演之王,2,2,0.0,4,-1.0
导演的快乐,2,2,0.5,5,-1.0
封神之,2,2,0.5,3,-1.0
射程,2,2,1.0,2,0.0
射雕,2,2,1.0,2,0.0
尊开始,2,2,0.5,3,-1.0
小事,2,2,0.5,2,-1.0
小云,2,2,0.5,2,1.0
小兵传奇,2,2,1.0,4,-1.0
小农女,2,2,0.5,3,-1.0
小农庄,2,2,0.0,3,-1.0
小卒,2,2,1.0,2,0.0
小地主,2,2,1.0,3,-1.0
小天,2,2,0.5,2,1.0
小学生,2,2,1.0,3,0.0
小富,2,2,0.5,2,1.0
小山村,2,2,1.0,3,-1.0
小师,2,2,0.5,2,1.0
小明星,2,2,1.0,3,0.0
小李飞刀开始,2,2,1.0,6,-1.0
小树,2,2,0.5,2,1.0
小海岛,2,2,0.0,3,-1.0
小游戏,2,2,0.5,3,-1.0
小男,2,2,0.5,2,1.0
小神,2,2,1.0,2,0.0
小米,2,2,1.0,2,0.0
小郎,2,2,0.5,2,1.0
小金,2,2,0.5,2,1.0
小闲,2,2,0.5,2,1.0
小阁老,2,2,0.0,3,-1.0
尘中,2,2,1.0,2,0.0
尘埃,2,2,0.5,2,-1.0
就业,2,2,1.0,2,0.0
就会,2,2,0.5,2,1.0
就在,2,2,1.0,2,1.0
就想,2,2,0.5,2,1.0
就是天,2,2,0.5,3,1.0
就是妖,2,2,1.0,3,0.0
就是这样子的,2,2,0.5,6,-1.0
就有奖,2,2,1.0,3,0.0
就没,2,2,0.5,2,1.0
就要,2,2,0.5,2,1.0
就该,2,2,0.5,2,1.0
尸仙,2,2,1.0,2,0.0
尸体,2,2,0.5,2,1.0
尸变,2,2,0.5,2,-1.0
尸开始,2,2,1.0,3,0.0
尸魂界,2,2,1.0,3,0.0
尽妖,2,2,0.5,2,1.0
尾之,2,2,0.5,2,1.0
局要,2,2,0.5,2,1.0
居一品,2,2,0.5,3,-1.0
居开始,2,2,0.5,3,-1.0
属性修,2,2,1.0,3,1.0
属性面板,2,2,0.5,4,-1.0
屠夫,2,2,0.5,2,-1.0
山修,2,2,0.5,2,1.0
山剑,2,2,0.5,2,1.0
山川,2,2,1.0,2,0.0
山沟,2,2,1.0,2,0.0
山海经,2,2,0.5,3,-1.0
山猎,2,2,0.5,2,1.0
山野,2,2,0.5,2,-1.0
岁大,2,2,1.0,2,1.0
崩溃了,2,2,0.5,3,-1.0
巡山,2,2,1.0,2,0.0
工业克苏鲁,2,2,1.0,5,-1.0
工业大,2,2,0.5,3,-1.0
工业巨擘,2,2,0.5,4,-1.0
工业时代,2,2,0.5,4,-1.0
工业霸主,2,2,1.0,4,-1.0
工之,2,2,0.5,2,1.0
工人,2,2,1.0,2,0.0
工作,2,2,0.5,2,1.0
工匠大师,2,2,0.5,4,-1.0
工的,2,2,0.5,2,1.0
工科,2,2,1.0,2,0.0
工资到位,2,2,1.0,4,-1.0
巨匠,2,2,0.5,2,-1.0
巨子,2,2,1.0,2,0.0
巫之主,2,2,0.5,3,-1.0
巫师从,2,2,0.5,3,-1.0
巫师日,2,2,0.5,3,1.0
差佬,2,2,1.0,2,0.0
已经,2,2,0.5,2,1.0
布衣,2,2,1.0,2,0.0
师之,2,2,0.5,2,1.0
师亚,2,2,0.5,2,1.0
师他,2,2,0.5,2,1.0
师传,2,2,0.5,2,1.0
师傅,2,2,1.0,2,0.0
师啊,2,2,0.5,2,-1.0
师娘,2,2,1.0,2,1.0
师手,2,2,0.5,2,1.0
师日记,2,2,0.5,3,-1.0
师是,2,2,0.5,2,1.0
师有,2,2,0.5,2,1.0
师门,2,2,0.5,2,1.0
帝从,2,2,0.5,2,1.0
帝们,2,2,0.5,2,1.0
帝君,2,2,1.0,2,1.0
帝国从,2,2,0.5,3,1.0
帝国重,2,2,0.5,3,-1.0
帝师,2,2,0.5,2,-1.0
帝求我,2,2,0.5,3,1.0
带回,2,2,1.0,2,1.0
带娃开,2,2,0.5,3,1.0
带着一扇门,2,2,0.5,5,-1.0
带着星际,2,2,1.0,4,0.0
带着系统,2,2,0.5,4,-1.0
帮你,2,2,0.5,2,1.0
干嘛,2,2,0.5,2,-1.0
干碎,2,2,1.0,2,0.0
平凡生活,2,2,0.5,4,-1.0
平天下,2,2,0.5,3,-1.0
平安,2,2,1.0,2,0.0
平平无奇,2,2,1.0,4,0.0
平行,2,2,0.5,2,1.0
年代从,2,2,1.0,3,0.0
年前,2,2,1.0,2,0.0
年华,2,2,1.0,2,0.0
年突然发现是,2,2,0.5,6,1.0
幸运星,2,2,0.5,3,-1.0
幻模拟,2,2,0.5,3,1.0
幼儿园,2,2,0.5,3,1.0
庄稼,2,2,0.5,2,1.0
店开始,2,2,0.5,3,-1.0
度乐园,2,2,0.5,3,-1.0
庶子风流,2,2,1.0,4,-1.0
康熙末年,2,2,0.5,4,-1.0
建了一,2,2,0.5,3,1.0
建造,2,2,1.0,2,0.0
开医,2,2,0.5,2,1.0
开发大西北,2,2,1.0,5,-1.0
开始不,2,2,0.5,3,1.0
开始东京,2,2,0.5,4,1.0
开始加,2,2,0.5,3,1.0
开始当大佬,2,2,0.5,5,-1.0
开始成圣,2,2,0.5,4,-1.0
开始打穿,2,2,0.5,4,1.0
开始掌控,2,2,0.5,4,1.0
开始无限模拟,2,2,0.5,6,-1.0
开始无限进化,2,2,0.5,6,-1.0
开始武道,2,2,0.5,4,1.0
开始的东京生活,2,2,0.5,7,-1.0
开始的人生,2,2,1.0,5,0.0
开始的军,2,2,0.5,4,1.0
开始的影,2,2,0.5,4,1.0
开始的文豪,2,2,0.5,5,-1.0
开始的无限,2,2,0.5,5,1.0
开始的诸天之旅,2,2,0.5,7,-1.0
开始签,2,2,0.5,3,1.0
开始肝成,2,2,0.5,4,1.0
开始进化,2,2,0.5,4,-1.0
开始逃,2,2,0.5,3,1.0
开始速通,2,2,1.0,4,-1.0
开局一座,2,2,0.5,4,-1.0
开局中奖,2,2,1.0,4,-1.0
开局为,2,2,0.5,3,-1.0
开局具现,2,2,0.5,4,-1.0
开局召唤,2,2,0.5,4,-1.0
开局合成,2,2,0.5,4,-1.0
开局天,2,2,0.5,3,-1.0
开局奖励,2,2,0.5,4,-1.0
开局我,2,2,0.5,3,-1.0
开局拯救,2,2,0.5,4,-1.0
开局捡到,2,2,0.5,4,-1.0
开局接待,2,2,0.5,4,-1.0
开局无,2,2,0.5,3,-1.0
开局时,2,2,1.0,3,1.0
开局盘,2,2,0.5,3,-1.0
开局给,2,2,0.5,3,-1.0
开局被唐,2,2,0.5,4,-1.0
开局请,2,2,0.5,3,-1.0
开局顶,2,2,0.5,3,-1.0
开挂了,2,2,0.5,3,-1.0
开挂后,2,2,1.0,3,-1.0
开的,2,2,0.5,2,1.0
开端,2,2,0.5,2,-1.0
开荒,2,2,1.0,2,0.0
异世界生,2,2,0.5,4,1.0
异世界的,2,2,1.0,4,0.0
异世药,2,2,0.5,3,-1.0
异复苏,2,2,0.5,3,-1.0
异界游,2,2,0.5,3,-1.0
异界的,2,2,0.5,3,-1.0
异维,2,2,0.5,2,-1.0
异闻录,2,2,0.5,3,-1.0
弃妇的,2,2,0.5,3,-1.0
弟子全是大,2,2,1.0,5,1.0
弟子开始,2,2,1.0,4,0.0
弟都,2,2,0.5,2,1.0
弹幕,2,2,1.0,2,0.0
强人,2,2,1.0,2,0.0
强兵,2,2,1.0,2,0.0
强到离谱,2,2,0.5,4,-1.0
强度,2,2,1.0,2,0.0
强的,2,2,0.5,2,1.0
当什么,2,2,0.5,3,1.0
当作,2,2,0.5,2,1.0
当你,2,2,0.5,2,-1.0
当偶像,2,2,1.0,3,1.0
当剑仙,2,2,0.5,3,-1.0
当医生,2,2,1.0,3,-1.0
当国,2,2,1.0,2,0.0
当场,2,2,1.0,2,0.0
当太子,2,2,1.0,3,0.0
当好,2,2,0.5,2,1.0
当官,2,2,1.0,2,0.0
当巨星,2,2,0.5,3,-1.0
当差,2,2,1.0,2,1.0
当成,2,2,0.5,2,1.0
当战狼,2,2,1.0,3,0.0
当教主,2,2,0.5,3,-1.0
当海贼王,2,2,1.0,4,0.0
当火影,2,2,0.5,3,-1.0
当爹,2,2,0.5,2,1.0
当王爷,2,2,0.5,3,-1.0
当神仙,2,2,0.5,3,-1.0
当神父,2,2,0.5,3,-1.0
当老师,2,2,0.5,3,-1.0
当财阀,2,2,0.5,3,-1.0
当超级英雄,2,2,1.0,5,0.0
当过,2,2,0.5,2,-1.0
当闲,2,2,0.5,2,1.0
彩礼,2,2,1.0,2,0.0
影教,2,2,0.5,2,1.0
影视世界从,2,2,0.5,5,-1.0
影视世界大,2,2,0.5,5,-1.0
影视剧,2,2,0.5,3,-1.0
影视诸天,2,2,1.0,4,-1.0
影重,2,2,0.5,2,1.0
影风,2,2,0.5,2,1.0
征战,2,2,0.5,2,-1.0
