word,count,independent,bind,len,compound_entropy,cohesion
在公门,2,2,0.5,3,1.0,7.0051
在北美当,2,2,0.5,4,1.0,6.7404
在大宋,2,2,1.0,3,1.0,3.9177
在巫师世界,2,2,0.5,5,1.0,5.4202
在异界当,2,2,0.5,4,1.0,5.2549
在手术室,2,2,0.5,4,1.0,7.0051
在末日,2,2,1.0,3,1.0,3.3047
在末法,2,2,0.5,3,1.0,5.0051
在武道,2,2,0.5,3,1.0,2.6832
在聊斋,2,2,1.0,3,1.0,4.4202
在荒,2,2,0.5,2,1.0,1.5294
在诸天的,2,2,0.5,4,1.0,2.5437
在阳间,2,2,1.0,3,1.0,6.4202
地卖,2,2,0.5,2,1.0,6.0081
地师,2,2,1.0,2,-1.0,1.5818
地狱开,2,2,1.0,3,1.0,3.9788
地球上最后一,2,2,0.5,6,-1.0,7.1477
地球成,2,2,1.0,3,1.0,3.6876
地球战,2,2,1.0,3,1.0,4.9165
地真,2,2,0.5,2,1.0,2.1316
场主,2,2,0.5,2,-1.0,3.6169
场当,2,2,0.5,2,1.0,3.7404
坦途,2,2,0.5,2,-1.0,9.1839
型中单,2,2,1.0,3,1.0,10.447
型打野啊,2,2,0.5,4,-1.0,9.3389
域苍穹,2,2,0.5,3,-1.0,10.0319
培育魂,2,2,0.5,3,1.0,9.6814
塌房的我,2,2,0.5,4,-1.0,5.0692
填非常简单,2,2,0.5,5,-1.0,11.0319
士兵突击之,2,2,0.5,5,-1.0,4.304
声大,2,2,0.5,2,1.0,3.2075
壶中仙,2,2,0.5,3,-1.0,7.0319
处处,2,2,0.5,2,1.0,9.3241
处开,2,2,0.5,2,1.0,3.1715
备案,2,2,0.5,2,-1.0,9.0319
复出,2,2,1.0,2,1.0,5.2419
多子多福,2,2,0.0,4,-1.0,10.8095
多才多,2,2,0.5,3,1.0,10.8095
夜之,2,2,0.5,2,1.0,1.9821
夜君,2,2,0.5,2,1.0,5.5084
夜天子,2,2,1.0,3,-1.0,7.973
夜游,2,2,0.5,2,1.0,3.6001
大主播,2,2,0.5,3,-1.0,3.047
大乾武圣,2,2,1.0,4,-1.0,6.295
大亨传说,2,2,0.0,4,-1.0,6.295
大劫主,2,2,1.0,3,-1.0,6.295
大厨,2,2,0.5,2,-1.0,3.047
大周仙,2,2,0.5,3,-1.0,5.447
大唐小,2,2,0.5,3,-1.0,4.2757
大唐李,2,2,0.5,3,-1.0,6.295
大国军,2,2,0.5,3,-1.0,6.295
大学开始,2,2,0.5,4,-1.0,4.0261
大宋的,2,2,0.5,3,-1.0,2.6262
大宋神探,2,2,0.5,4,-1.0,6.295
大导演,2,2,0.5,3,-1.0,2.4876
大帝之资,2,2,0.5,4,-1.0,6.295
大当家,2,2,1.0,3,-1.0,5.295
大数据,2,2,0.5,3,-1.0,4.71
大明国,2,2,0.5,3,-1.0,1.7906
大明太,2,2,0.5,3,-1.0,2.6343
大明嫡,2,2,0.5,3,-1.0,5.6248
大明官,2,2,1.0,3,-1.0,3.7434
大明春,2,2,1.0,3,-1.0,4.3492
大明王朝,2,2,0.0,4,-1.0,6.295
大枭雄,2,2,0.5,3,-1.0,3.8355
大汉帝国,2,2,1.0,4,-1.0,6.295
大洪水,2,2,1.0,3,1.0,6.295
大炮,2,2,0.5,2,1.0,3.4876
大爆炸,2,2,0.5,3,-1.0,5.295
大玄,2,2,0.5,2,-1.0,2.295
大画家,2,2,1.0,3,-1.0,4.4876
大相师,2,2,0.5,3,-1.0,5.71
大科学家,2,2,0.5,4,-1.0,4.973
大秦之,2,2,0.5,3,-1.0,3.0561
大秦从,2,2,0.5,3,-1.0,3.0202
大筒木血,2,2,0.5,4,1.0,6.295
大蛇丸,2,2,1.0,3,-1.0,6.295
大道朝,2,2,0.5,3,-1.0,6.295
大道韶华,2,2,1.0,4,-1.0,6.295
大闲人,2,2,0.5,3,-1.0,4.125
大限将至,2,2,0.5,4,-1.0,6.295
天下无双,2,2,1.0,4,-1.0,6.4671
天启之,2,2,0.5,3,-1.0,5.719
天命之子,2,2,1.0,4,1.0,6.4671
天啦,2,2,0.5,2,-1.0,4.6598
天字,2,2,0.5,2,-1.0,4.6598
天宗,2,2,0.5,2,1.0,1.8233
天改,2,2,0.5,2,1.0,3.1452
天狂,2,2,0.5,2,1.0,2.1096
太受,2,2,0.5,2,-1.0,7.7004
太子的,2,2,0.5,3,1.0,2.4657
太平,2,2,0.5,2,-1.0,4.5711
太强了,2,2,1.0,3,-1.0,6.7993
太快乐,2,2,0.5,3,1.0,6.5305
太想进步了,2,2,0.5,5,-1.0,6.7993
太懂,2,2,0.5,2,1.0,6.3785
太极端了,2,2,0.5,4,-1.0,6.7993
太能,2,2,0.5,2,1.0,1.8362
太虚,2,2,0.5,2,-1.0,6.3785
太过正经,2,2,0.5,4,-1.0,8.7004
太难,2,2,1.0,2,1.0,5.3081
头发,2,2,0.5,2,1.0,5.378
头条,2,2,0.5,2,-1.0,5.9766
夺冠,2,2,1.0,2,1.0,7.8972
夺取,2,2,1.0,2,1.0,8.6034
奇才,2,2,0.5,2,-1.0,4.5651
奉为,2,2,0.5,2,1.0,7.0334
女主播,2,2,0.5,3,-1.0,4.7136
女们的,2,2,0.5,3,1.0,5.1287
女友是大明星,2,2,0.5,6,-1.0,7.9388
女如,2,2,0.5,2,1.0,4.438
女尊世界的,2,2,0.5,5,-1.0,5.7136
女帝成,2,2,0.5,3,-1.0,3.9286
女明星们,2,2,0.5,4,-1.0,7.3766
女朋友,2,2,1.0,3,1.0,6.9615
女知青,2,2,0.5,3,1.0,7.3766
女神的,2,2,0.5,3,1.0,3.5437
女诡,2,2,1.0,2,1.0,2.5186
女请,2,2,0.5,2,1.0,3.2891
女频,2,2,0.5,2,1.0,6.3766
女魔头,2,2,0.5,3,1.0,5.6396
她们对我,2,2,0.5,4,-1.0,5.0692
她们献上,2,2,1.0,4,1.0,8.4959
她们都想,2,2,0.5,4,-1.0,7.0319
她们都是真,2,2,0.5,5,-1.0,8.0623
好多,2,2,0.5,2,1.0,5.0953
好时代,2,2,0.5,3,-1.0,3.7327
如意,2,2,0.5,2,-1.0,7.9558
如此简单,2,2,0.5,4,-1.0,11.0319
妃的,2,2,0.5,2,1.0,3.3917
妹子,2,2,0.5,2,1.0,4.3292
妻子,2,2,0.5,2,1.0,3.4184
妻是大,2,2,0.5,3,1.0,5.71
妻有,2,2,0.5,2,1.0,3.2498
姐她,2,2,0.5,2,1.0,6.599
姿物语,2,2,0.5,3,-1.0,12.9388
娱之天,2,2,0.5,3,1.0,3.5603
娱之我,2,2,0.5,3,1.0,2.1623
娱乐圈里的,2,2,0.5,5,-1.0,5.7136
娱乐大亨,2,2,1.0,4,-1.0,7.3595
娱乐时代,2,2,0.5,4,-1.0,4.7745
娱时代,2,2,0.5,3,-1.0,3.0806
嫁到,2,2,0.5,2,-1.0,5.277
嫂开始,2,2,1.0,3,1.0,5.9006
嫡长女,2,2,1.0,3,-1.0,6.9615
子不类父,2,2,0.0,4,-1.0,7.973
子哥,2,2,0.5,2,-1.0,3.973
子孙,2,2,0.5,2,-1.0,4.8031
子就是,2,2,0.5,3,1.0,4.0188
子弟,2,2,0.5,2,-1.0,3.8438
子很凶,2,2,0.5,3,-1.0,7.973
存在的,2,2,1.0,3,1.0,5.7136
季汉,2,2,0.5,2,-1.0,8.862
学修,2,2,0.5,2,1.0,1.6422
学教,2,2,0.5,2,1.0,3.0685
学校,2,2,0.5,2,1.0,4.7954
学派的,2,2,0.5,3,1.0,5.7136
学的我,2,2,0.5,3,1.0,3.1777
学者,2,2,1.0,2,1.0,2.5981
学院开始,2,2,0.5,4,-1.0,4.1636
学霸到首席科学家,2,2,0.5,8,-1.0,7.7942
学霸的科,2,2,0.5,4,-1.0,7.1706
学霸的黑科技,2,2,0.5,6,-1.0,8.0685
学面板,2,2,0.5,3,-1.0,4.8985
宇宙时代,2,2,0.5,4,-1.0,5.7465
守夜人,2,2,0.5,3,-1.0,6.5084
宋生活顾问,2,2,0.5,5,-1.0,10.1315
宋青书,2,2,1.0,3,1.0,9.9388
完了,2,2,0.5,2,-1.0,2.7118
完美世界之,2,2,0.5,5,-1.0,4.9821
完美家,2,2,0.5,3,1.0,4.2706
完美开,2,2,1.0,3,1.0,2.4553
定了,2,2,1.0,2,1.0,3.5513
定制大,2,2,0.5,3,1.0,6.295
定天,2,2,0.5,2,1.0,3.2192
宝瞳,2,2,1.0,2,-1.0,8.8727
宝石,2,2,0.5,2,1.0,7.0654
宝贝,2,2,1.0,2,1.0,9.2878
实习,2,2,0.5,2,1.0,7.3501
宠了,2,2,0.5,2,-1.0,3.3398
宣传片,2,2,0.5,3,-1.0,11.2384
室友,2,2,0.5,2,1.0,8.447
宫开,2,2,0.5,2,1.0,2.2784
家丁,2,2,0.5,2,-1.0,6.7942
家兄,2,2,0.5,2,-1.0,4.4722
家园,2,2,0.5,2,-1.0,3.3679
家族修仙,2,2,0.0,4,-1.0,5.9919
家有田,2,2,0.5,3,-1.0,7.7942
家欢,2,2,0.5,2,1.0,4.2092
家父李,2,2,0.5,3,-1.0,7.7942
家父汉,2,2,0.5,3,-1.0,7.7942
家老大,2,2,0.5,3,-1.0,5.295
容公,2,2,0.5,2,1.0,7.8355
寂静,2,2,0.5,2,-1.0,10.6534
寄生,2,2,0.5,2,-1.0,5.7336
密探,2,2,0.5,2,-1.0,8.3919
富甲,2,2,0.5,2,1.0,7.199
寒门崛起,2,2,0.0,4,-1.0,8.599
导演之王,2,2,0.0,4,-1.0,7.3766
导演的快乐,2,2,0.5,5,-1.0,9.3842
封神之,2,2,0.5,3,-1.0,2.8446
尊开始,2,2,0.5,3,-1.0,1.6782
小事,2,2,0.5,2,-1.0,3.9723
小云,2,2,0.5,2,1.0,4.701
小兵传奇,2,2,1.0,4,-1.0,8.8303
小农女,2,2,0.5,3,-1.0,6.9615
小农庄,2,2,0.0,3,-1.0,7.5084
小地主,2,2,1.0,3,-1.0,7.2453
小富,2,2,0.5,2,1.0,4.3384
小山村,2,2,1.0,3,-1.0,8.8303
小李飞刀开始,2,2,1.0,6,-1.0,6.441
小树,2,2,0.5,2,1.0,5.5084
小海岛,2,2,0.0,3,-1.0,7.5084
小游戏,2,2,0.5,3,-1.0,2.6907
小男,2,2,0.5,2,1.0,4.1299
小郎,2,2,0.5,2,1.0,5.9234
小金,2,2,0.5,2,1.0,3.2156
小闲,2,2,0.5,2,1.0,4.6208
小阁老,2,2,0.0,3,-1.0,8.8303
尘埃,2,2,0.5,2,-1.0,11.8514
就会,2,2,0.5,2,1.0,4.4157
就想,2,2,0.5,2,1.0,2.8487
就是天,2,2,0.5,3,1.0,2.5129
就是这样子的,2,2,0.5,6,-1.0,5.7136
就没,2,2,0.5,2,1.0,3.616
就要,2,2,0.5,2,1.0,3.8669
就该,2,2,0.5,2,1.0,6.4702
尸体,2,2,0.5,2,1.0,6.2453
尸变,2,2,0.5,2,-1.0,5.4651
尽妖,2,2,0.5,2,1.0,5.5846
尾之,2,2,0.5,2,1.0,3.9821
局要,2,2,0.5,2,1.0,2.8471
居一品,2,2,0.5,3,-1.0,9.2246
居开始,2,2,0.5,3,-1.0,3.0932
属性修,2,2,1.0,3,1.0,4.404
属性面板,2,2,0.5,4,-1.0,7.6604
屠夫,2,2,0.5,2,-1.0,7.6259
山修,2,2,0.5,2,1.0,2.1727
山剑,2,2,0.5,2,1.0,2.9078
山海经,2,2,0.5,3,-1.0,8.0319
山猎,2,2,0.5,2,1.0,4.1616
山野,2,2,0.5,2,-1.0,4.8264
岁大,2,2,1.0,2,1.0,2.2075
崩溃了,2,2,0.5,3,-1.0,6.2143
工业克苏鲁,2,2,1.0,5,-1.0,9.672
工业大,2,2,0.5,3,-1.0,3.2075
工业巨擘,2,2,0.5,4,-1.0,9.0871
工业时代,2,2,0.5,4,-1.0,6.3595
工业霸主,2,2,1.0,4,-1.0,7.9388
工作,2,2,0.5,2,1.0,5.672
工匠大师,2,2,0.5,4,-1.0,7.5126
工资到位,2,2,1.0,4,-1.0,9.672
巨匠,2,2,0.5,2,-1.0,7.0886
巫之主,2,2,0.5,3,-1.0,6.0148
巫师从,2,2,0.5,3,-1.0,1.6535
巫师日,2,2,0.5,3,1.0,3.9404
已经,2,2,0.5,2,1.0,7.447
师亚,2,2,0.5,2,1.0,5.1906
师他,2,2,0.5,2,1.0,2.989
师传,2,2,0.5,2,1.0,1.8543
师啊,2,2,0.5,2,-1.0,1.9126
师娘,2,2,1.0,2,1.0,3.1202
师日记,2,2,0.5,3,-1.0,4.4251
帝们,2,2,0.5,2,1.0,3.0894
帝君,2,2,1.0,2,1.0,3.1508
帝国从,2,2,0.5,3,1.0,1.8087
帝国重,2,2,0.5,3,-1.0,2.6882
帝求我,2,2,0.5,3,1.0,5.0692
带回,2,2,1.0,2,1.0,4.7136
带娃开,2,2,0.5,3,1.0,5.3939
带着一扇门,2,2,0.5,5,-1.0,8.6909
带着系统,2,2,0.5,4,-1.0,5.9325
帮你,2,2,0.5,2,1.0,6.8514
干嘛,2,2,0.5,2,-1.0,12.4794
平凡生活,2,2,0.5,4,-1.0,8.0562
平天下,2,2,0.5,3,-1.0,6.1091
平行,2,2,0.5,2,1.0,5.0151
年突然发现是,2,2,0.5,6,1.0,7.0229
幸运星,2,2,0.5,3,-1.0,6.3539
幻模拟,2,2,0.5,3,1.0,5.6986
幼儿园,2,2,0.5,3,1.0,10.5126
庄稼,2,2,0.5,2,1.0,12.3539
店开始,2,2,0.5,3,-1.0,3.3981
度乐园,2,2,0.5,3,-1.0,7.5401
庶子风流,2,2,1.0,4,-1.0,9.71
康熙末年,2,2,0.5,4,-1.0,8.2109
建了一,2,2,0.5,3,1.0,6.5627
开发大西北,2,2,1.0,5,-1.0,5.9788
开始东京,2,2,0.5,4,1.0,1.5314
开始当大佬,2,2,0.5,5,-1.0,5.9006
开始成圣,2,2,0.5,4,-1.0,3.0932
开始打穿,2,2,0.5,4,1.0,5.1636
开始掌控,2,2,0.5,4,1.0,4.4856
开始无限模拟,2,2,0.5,6,-1.0,5.9006
开始无限进化,2,2,0.5,6,-1.0,4.6782
开始武道,2,2,0.5,4,1.0,2.1636
开始的东京生活,2,2,0.5,7,-1.0,5.9788
开始的军,2,2,0.5,4,1.0,4.7717
开始的影,2,2,0.5,4,1.0,3.2404
开始的文豪,2,2,0.5,5,-1.0,5.9788
开始的无限,2,2,0.5,5,1.0,4.3616
开始的诸天之旅,2,2,0.5,7,-1.0,5.9788
开始签,2,2,0.5,3,1.0,2.4856
开始肝成,2,2,0.5,4,1.0,4.0261
开始进化,2,2,0.5,4,-1.0,2.2376
开始逃,2,2,0.5,3,1.0,3.5787
开始速通,2,2,1.0,4,-1.0,4.9006
开局一座,2,2,0.5,4,-1.0,5.7999
开局中奖,2,2,1.0,4,-1.0,5.9788
开局为,2,2,0.5,3,-1.0,2.1613
开局具现,2,2,0.5,4,-1.0,5.9788
开局召唤,2,2,0.5,4,-1.0,3.9739
开局合成,2,2,0.5,4,-1.0,5.452
开局奖励,2,2,0.5,4,-1.0,5.9374
开局拯救,2,2,0.5,4,-1.0,5.7999
开局捡到,2,2,0.5,4,-1.0,5.6744
开局接待,2,2,0.5,4,-1.0,5.9788
开局时,2,2,1.0,3,1.0,1.7358
开局盘,2,2,0.5,3,-1.0,4.7999
开局给,2,2,0.5,3,-1.0,4.3051
开局被唐,2,2,0.5,4,-1.0,5.9788
开局请,2,2,0.5,3,-1.0,3.5869
开局顶,2,2,0.5,3,-1.0,3.9018
开挂了,2,2,0.5,3,-1.0,4.3398
开挂后,2,2,1.0,3,-1.0,5.9788
开端,2,2,0.5,2,-1.0,3.9788
异世界生,2,2,0.5,4,1.0,2.7336
异世药,2,2,0.5,3,-1.0,6.6627
异复苏,2,2,0.5,3,-1.0,5.4814
异界游,2,2,0.5,3,-1.0,3.5297
异维,2,2,0.5,2,-1.0,5.2058
异闻录,2,2,0.5,3,-1.0,7.7294
弃妇的,2,2,0.5,3,-1.0,5.1287
弟子全是大,2,2,1.0,5,1.0,5.71
弟都,2,2,0.5,2,1.0,4.6197
强到离谱,2,2,0.5,4,-1.0,8.9615
当什么,2,2,0.5,3,1.0,2.67
当作,2,2,0.5,2,1.0,4.0623
当偶像,2,2,1.0,3,1.0,5.8924
当剑仙,2,2,0.5,3,-1.0,4.67
当医生,2,2,1.0,3,-1.0,4.4773
当好,2,2,0.5,2,1.0,2.3481
当巨星,2,2,0.5,3,-1.0,3.8144
当差,2,2,1.0,2,1.0,6.0623
当教主,2,2,0.5,3,-1.0,6.0623
当火影,2,2,0.5,3,-1.0,2.7225
当爹,2,2,0.5,2,1.0,5.4773
当王爷,2,2,0.5,3,-1.0,8.0623
当神仙,2,2,0.5,3,-1.0,5.0319
当神父,2,2,0.5,3,-1.0,8.0623
当老师,2,2,0.5,3,-1.0,5.8924
当财阀,2,2,0.5,3,-1.0,6.2549
当过,2,2,0.5,2,-1.0,3.0623
当闲,2,2,0.5,2,1.0,3.8529
影教,2,2,0.5,2,1.0,2.6328
影视世界从,2,2,0.5,5,-1.0,3.2682
影视世界大,2,2,0.5,5,-1.0,3.295
影视剧,2,2,0.5,3,-1.0,6.9026
影视诸天,2,2,1.0,4,-1.0,4.6832
影风,2,2,0.5,2,1.0,3.1303
征战,2,2,0.5,2,-1.0,5.5294
征服之路,2,2,1.0,4,-1.0,9.6534
征服者,2,2,0.5,3,-1.0,6.8835
待在,2,2,0.5,2,1.0,5.6832
徒万倍返还,2,2,0.5,5,-1.0,10.2664
御兽从,2,2,0.5,3,-1.0,3.0202
御兽仙族,2,2,0.0,4,-1.0,9.5465
御猫,2,2,0.5,2,-1.0,7.4251
徽章,2,2,0.5,2,-1.0,12.6169
心态崩了,2,2,0.5,4,-1.0,6.7993
心灵,2,2,0.5,2,1.0,4.0489
心理,2,2,0.5,2,1.0,5.8303
心魔,2,2,1.0,2,-1.0,2.9355
必有,2,2,0.5,2,1.0,5.345
必被,2,2,0.5,2,1.0,6.5846
快穿之,2,2,0.5,3,-1.0,5.304
忽悠老,2,2,0.5,3,1.0,7.4835
怎么成真了,2,2,0.5,5,-1.0,6.7993
怎么是,2,2,0.5,3,1.0,2.1403
急了,2,2,0.5,2,-1.0,5.2143
性能,2,2,0.5,2,1.0,3.4308
总想,2,2,0.5,2,1.0,5.295
总是,2,2,0.5,2,1.0,3.701
总有,2,2,0.5,2,-1.0,4.4825
总管,2,2,0.5,2,-1.0,7.862
恋爱模拟,2,2,0.5,4,1.0,5.9269
恋爱系,2,2,1.0,3,1.0,4.3419
恐怖片,2,2,1.0,3,1.0,8.779
恭喜,2,2,0.5,2,-1.0,10.71
恶毒,2,2,0.5,2,-1.0,7.0229
恶灵,2,2,1.0,2,1.0,4.6339
恶魔法则,2,2,1.0,4,-1.0,10.3241
悠闲人生,2,2,1.0,4,-1.0,5.7336
悠闲修,2,2,0.5,3,-1.0,4.7577
您完全不按套路,2,2,0.5,7,-1.0,9.6534
情年代,2,2,0.5,3,-1.0,5.6237
惟我,2,2,0.5,2,-1.0,5.0692
想下,2,2,0.5,2,1.0,2.4876
想为,2,2,0.5,2,1.0,2.5189
想作死,2,2,0.5,3,-1.0,7.0319
想做演员,2,2,0.5,4,-1.0,8.0319
想加,2,2,0.5,2,1.0,3.447
想当明星,2,2,0.5,4,1.0,5.9687
想当超,2,2,0.5,3,1.0,4.1099
想着,2,2,0.5,2,1.0,4.5294
想长生不,2,2,0.5,4,1.0,6.0319
惹那,2,2,0.5,2,1.0,8.6396
意外,2,2,0.5,2,1.0,7.2315
意志,2,2,0.5,2,-1.0,7.779
慈善大王什么鬼,2,2,0.0,7,-1.0,9.9846
戏啊,2,2,0.5,2,-1.0,3.0628
成为人生赢家,2,2,0.5,6,-1.0,7.3881
成为大,2,2,0.5,3,1.0,1.8687
成为最,2,2,0.5,3,1.0,4.57
成为道,2,2,1.0,3,1.0,3.2225
成了仙子的,2,2,0.5,5,1.0,5.7136
成了国,2,2,0.5,3,1.0,2.4991
成了我的,2,2,0.5,4,1.0,2.2149
成了日,2,2,0.5,3,1.0,3.1976
成了科技,2,2,0.5,4,1.0,4.7484
成人间,2,2,0.5,3,1.0,3.9958
成功后,2,2,0.5,3,-1.0,7.3881
成圣人,2,2,0.5,3,-1.0,3.1161
成大佬,2,2,0.5,3,-1.0,2.8031
成巨,2,2,0.5,2,1.0,2.2383
成神开始,2,2,0.5,4,-1.0,2.7307
成系男神,2,2,0.5,4,-1.0,5.2181
成计划,2,2,0.5,3,-1.0,6.0661
成这样,2,2,1.0,3,1.0,5.2181
成鱼,2,2,0.5,2,-1.0,3.6332
我上报国家,2,2,0.0,5,-1.0,5.0692
我不是那,2,2,0.5,4,-1.0,5.0692
我举世无,2,2,1.0,4,1.0,5.0692
我也要,2,2,1.0,3,1.0,5.0692
我于人间,2,2,0.5,4,-1.0,5.0692
我以为,2,2,0.5,3,-1.0,4.4843
我以剑道证超凡,2,2,0.0,7,-1.0,5.0692
我以女儿身闯荡,2,2,0.5,7,-1.0,5.0692
我以神,2,2,0.5,3,-1.0,2.9618
我修的,2,2,0.5,3,-1.0,2.6262
我偷,2,2,1.0,2,1.0,1.6098
我儿快,2,2,0.5,3,-1.0,5.0692
我全家都是,2,2,0.5,5,-1.0,5.0692
我具现了,2,2,0.5,4,-1.0,5.0692
我加入聊天群,2,2,1.0,6,-1.0,2.8993
我卖,2,2,1.0,2,1.0,2.0692
我反手,2,2,0.5,3,-1.0,3.4843
我只想安静的做,2,2,0.5,7,-1.0,5.0692
我只是想,2,2,0.5,4,-1.0,4.4843
我可以兑换,2,2,0.5,5,-1.0,5.0692
我可以无限,2,2,0.5,5,-1.0,3.7473
我咋,2,2,0.5,2,-1.0,3.4843
我在三国,2,2,0.5,4,-1.0,3.138
我在东京教,2,2,0.5,5,-1.0,5.0692
我在九叔世界,2,2,0.5,6,-1.0,5.0692
我在乱世词条,2,2,0.5,6,-1.0,5.0692
我在亮剑,2,2,0.5,4,-1.0,5.0692
我在人间,2,2,0.5,4,-1.0,4.8955
我在俄,2,2,0.5,3,-1.0,5.0692
我在修仙界种,2,2,0.5,6,-1.0,5.0692
我在凡,2,2,0.5,3,-1.0,3.7028
我在北,2,2,0.5,3,-1.0,3.2619
我在古代有,2,2,0.5,5,-1.0,5.0692
我在大明当,2,2,0.5,5,-1.0,5.0692
我在天庭,2,2,0.5,4,-1.0,5.0692
我在妖魔世界,2,2,0.5,6,-1.0,5.0692
我在战锤,2,2,0.5,4,-1.0,4.3809
我在手,2,2,0.5,3,-1.0,2.059
我在星际,2,2,0.5,4,-1.0,4.8283
我在春秋,2,2,0.5,4,-1.0,5.0692
我在海贼,2,2,0.5,4,-1.0,3.4051
我在游戏王里,2,2,0.5,6,-1.0,5.0692
我在漫威,2,2,0.5,4,-1.0,2.8993
我在现代留过学,2,2,0.0,7,-1.0,5.0692
我在综武,2,2,0.5,4,-1.0,4.4843
我在美利坚,2,2,0.5,5,-1.0,4.4298
我在聊,2,2,0.5,3,-1.0,3.6439
我在英,2,2,0.5,3,-1.0,3.5873
我在锦衣卫,2,2,0.5,5,-1.0,5.0692
我在镇,2,2,0.5,3,-1.0,4.5329
我在黄泉,2,2,0.5,4,-1.0,5.0692
我夺舍了,2,2,0.5,4,-1.0,4.4843
我女儿,2,2,0.5,3,-1.0,2.6098
我女友是,2,2,1.0,4,-1.0,2.7473
我家后,2,2,0.5,3,-1.0,4.4843
我家客,2,2,0.5,3,-1.0,5.0692
我家徒弟,2,2,0.5,4,-1.0,5.0692
我家老,2,2,0.5,3,-1.0,4.0692
我屠龙,2,2,0.5,3,-1.0,2.8993
我已,2,2,0.5,2,-1.0,2.4843
我师兄,2,2,0.5,3,-1.0,2.4843
我开摆,2,2,1.0,3,1.0,5.0692
我必须,2,2,0.5,3,-1.0,3.7473
我怎么办,2,2,0.5,4,-1.0,2.1623
我想做个好人,2,2,1.0,6,-1.0,5.0692
我慕容复,2,2,1.0,4,-1.0,5.0692
我成了一,2,2,0.5,4,-1.0,2.8257
我成了顶流,2,2,0.0,5,-1.0,5.0692
我才不是,2,2,0.5,4,-1.0,3.7473
我才不要,2,2,0.5,4,-1.0,4.4843
我才几,2,2,0.5,3,-1.0,5.0692
我技能,2,2,0.5,3,-1.0,1.5457
我抢了,2,2,0.5,3,-1.0,5.0692
我拍,2,2,0.5,2,-1.0,1.8993
我是仙,2,2,1.0,3,-1.0,1.71
我是修仙,2,2,0.5,4,1.0,3.4773
我是反派,2,2,0.0,4,-1.0,4.0692
我是异界,2,2,0.5,4,-1.0,5.0692
我是真,2,2,0.5,3,-1.0,2.7404
我有一个大,2,2,0.5,5,-1.0,3.125
我有一个游戏,2,2,0.5,6,-1.0,5.0692
我有一张,2,2,0.5,4,-1.0,5.0692
我有一棵,2,2,0.5,4,-1.0,5.0692
我有三,2,2,0.5,3,-1.0,3.4246
我有无数神,2,2,0.5,5,-1.0,5.0692
我有无限,2,2,0.5,4,-1.0,4.0535
我有装备栏,2,2,1.0,5,-1.0,5.0692
我来自,2,2,0.5,3,-1.0,2.0692
我每月,2,2,0.5,3,-1.0,3.7473
我的人生,2,2,0.5,4,-1.0,2.0647
我的修道,2,2,0.5,4,-1.0,4.0692
我的光,2,2,0.5,3,-1.0,2.1296
我的兵种,2,2,0.5,4,-1.0,5.0692
我的卡,2,2,0.5,3,-1.0,2.7145
我的原始,2,2,0.5,4,1.0,5.0692
我的天赋,2,2,0.5,4,-1.0,3.9875
我的夫人,2,2,0.5,4,-1.0,5.0692
我的女友是恶,2,2,0.5,6,-1.0,5.0692
我的妹妹,2,2,0.5,4,-1.0,5.0692
我的姐,2,2,0.5,3,-1.0,3.4026
我的姑,2,2,0.5,3,-1.0,5.0692
我的属性,2,2,0.5,4,-1.0,4.0489
我的师父,2,2,0.5,4,-1.0,5.0692
我的御兽,2,2,0.5,4,-1.0,4.3246
我的忍术,2,2,0.5,4,-1.0,5.0692
我的恋爱,2,2,0.5,4,-1.0,3.4432
我的悟性,2,2,0.5,4,-1.0,4.5725
我的情报,2,2,0.5,4,-1.0,4.4843
我的成就,2,2,0.5,4,-1.0,5.0692
我的投,2,2,0.5,3,-1.0,4.7651
我的文艺时代,2,2,0.0,6,-1.0,4.4843
我的时代,2,2,0.0,4,-1.0,2.0806
我的时空,2,2,0.5,4,-1.0,4.1802
我的明星,2,2,0.5,4,-1.0,2.6899
我的末世,2,2,0.5,4,-1.0,3.0806
我的末日,2,2,0.5,4,-1.0,3.8721
我的梦境,2,2,0.5,4,-1.0,5.0692
我的武道,2,2,0.5,4,-1.0,3.2506
我的物品能升级,2,2,0.0,7,-1.0,5.0692
我的生活,2,2,0.5,4,-1.0,2.6899
我的粉丝,2,2,0.5,4,-1.0,5.0692
我的职业面板,2,2,0.5,6,-1.0,5.0692
我的舅舅,2,2,0.5,4,-1.0,5.0692
我的艺人,2,2,0.5,4,-1.0,4.4843
我的谍战,2,2,0.5,4,-1.0,4.0692
我的身份,2,2,0.5,4,-1.0,4.0692
我的邻居,2,2,0.5,4,-1.0,5.0692
我的金,2,2,0.5,3,-1.0,1.9578
我的青,2,2,0.5,3,-1.0,2.7911
我的魔法,2,2,0.5,4,-1.0,3.0692
我直接,2,2,0.5,3,-1.0,4.4843
我真不想当天,2,2,0.5,6,-1.0,5.0692
我真不是大,2,2,0.5,5,-1.0,2.8355
我真得控制你了,2,2,0.0,7,-1.0,5.0692
我真是大,2,2,0.5,4,-1.0,3.295
我真没有,2,2,0.5,4,-1.0,4.4825
我真的不是,2,2,0.5,5,-1.0,5.0229
我真的只想,2,2,0.5,5,-1.0,5.0692
我真的是正,2,2,0.5,5,-1.0,5.0692
我真要,2,2,0.5,3,-1.0,4.0203
我神明,2,2,0.5,3,-1.0,2.0692
